,date,open,high,low,close,volume
1213,2012-10-24,38.17,38.61,37.28,3.0487195552428012,685580
1214,2012-10-25,38.17,39.03,38.05,3.0898857446305117,477568
1215,2012-10-26,35.53,36.48,31.03,2.6047704540027854,5316675
1216,2012-10-31,32.36,33.12,31.79,2.6733807696489693,862527
1217,2012-11-01,33.13,33.66,32.95,2.7064751571959524,923149
1218,2012-11-02,33.76,33.99,33.45,2.708896697748171,421528
1219,2012-11-05,33.65,33.86,32.8,2.65885152633566,241315
1220,2012-11-06,32.95,33.72,32.78,2.7121254184844616,382886
1221,2012-11-07,33.41,34.74,33.0,2.7702423917377,604092
1222,2012-11-08,34.35,34.76,33.0,2.6822597516737696,234372
1223,2012-11-09,33.18,34.08,33.1,2.7032464364596613,436601
1224,2012-11-12,33.82,34.26,33.66,2.7403767249270086,198007
1225,2012-11-13,33.85,34.26,33.14,2.6871028327782063,361724
1226,2012-11-14,33.46,33.6,32.73,2.651586904679005,292291
1227,2012-11-15,32.96,33.91,32.82,2.727461841981844,333299
1228,2012-11-16,33.66,34.01,32.85,2.704860796827807,319571
1229,2012-11-19,33.86,33.86,32.95,2.683874112041915,323635
1230,2012-11-20,33.28,33.49,32.41,2.6499725443108595,323377
1231,2012-11-21,32.98,33.45,32.8,2.691945913882643,142887
1232,2012-11-23,33.53,33.73,33.31,2.710511058116316,83106
1233,2012-11-26,33.6,33.61,33.07,2.6984033553552247,180693
1234,2012-11-27,33.46,34.25,33.23,2.73795518437479,257760
1235,2012-11-28,33.88,34.44,33.6,2.7605562295288273,363705
1236,2012-11-29,34.23,35.16,34.14,2.823516283886502,271844
1237,2012-11-30,35.0,35.13,34.2,2.767820851185482,244067
1238,2012-12-03,34.44,34.71,33.91,2.774278292658064,152506
1239,2012-12-04,34.02,34.35,32.3,2.6120350756594397,447455
1240,2012-12-05,32.45,32.55,31.88,2.599120192714276,269695
1241,2012-12-06,32.16,32.47,32.03,2.6031560936346394,189793
1242,2012-12-07,32.43,32.6,32.2,2.611227895475367,106371
1243,2012-12-10,32.6,32.91,32.1,2.6063848143709305,287665
1244,2012-12-11,32.44,32.86,32.21,2.624142778420531,192525
1245,2012-12-12,32.65,32.89,32.28,2.6176853369479494,186790
1246,2012-12-13,32.32,32.9,32.32,2.6402863821019866,146206
1247,2012-12-14,32.43,33.22,32.4,2.664501787624169,185857
1248,2012-12-17,33.26,33.86,32.83,2.666923328176387,345585
1249,2012-12-18,33.14,37.17,33.14,2.8404670677520296,786235
1250,2012-12-19,33.73,34.8,33.25,2.796879337812101,430596
1251,2012-12-20,34.56,34.82,34.1,2.79365061707581,216318
1252,2012-12-21,34.32,34.53,33.71,2.7589418691606817,513291
1253,2012-12-24,33.85,34.25,33.59,2.762977770081045,57706
